building_id,area_m2,perimeter_m,floors,damage_level,access_index,zoning_category,building_type,action,labor_hours,concrete_m3,steel_tons,equipment_hours,cost,duration_days
372,4204.853,262.261,3,0.317,0.984,public,public,rebuild,64921.08,1352.523,81.151,541.009,8488854.4,3532.1
372,4204.853,262.261,3,0.317,0.984,public,public,demolish,10820.18,0.0,0.0,432.807,1055233.96,726.9
372,4204.853,262.261,3,0.317,0.984,public,public,defer,0.0,0.0,0.0,0.0,42183.09,1.0
373,965.033,124.265,8,0.25,0.466,mixed_use,residential,repair,6322.595,47.419,3.161,31.613,501085.76,340.3
373,965.033,124.265,8,0.25,0.466,mixed_use,residential,rebuild,18967.785,395.162,23.71,158.065,2091138.11,1100.1
373,965.033,124.265,8,0.25,0.466,mixed_use,residential,demolish,3161.298,0.0,0.0,126.452,230540.27,200.3
373,965.033,124.265,8,0.25,0.466,mixed_use,residential,defer,0.0,0.0,0.0,0.0,10680.99,1.0
374,528.044,93.613,3,0.876,0.724,mixed_use,residential,repair,3798.634,28.49,1.899,18.993,288062.32,247.4
374,528.044,93.613,3,0.876,0.724,mixed_use,residential,rebuild,11395.903,237.415,14.245,94.966,1248642.52,731.6
374,528.044,93.613,3,0.876,0.724,mixed_use,residential,demolish,1899.317,0.0,0.0,75.973,159979.14,138.5
374,528.044,93.613,3,0.876,0.724,mixed_use,residential,defer,0.0,0.0,0.0,0.0,5571.92,1.0
375,122.831,44.401,3,0.541,0.78,mixed_use,residential,repair,753.489,5.651,0.377,3.767,58236.13,40.6
375,122.831,44.401,3,0.541,0.78,mixed_use,residential,rebuild,2260.467,47.093,2.826,18.837,232206.16,149.7
375,122.831,44.401,3,0.541,0.78,mixed_use,residential,demolish,376.744,0.0,0.0,15.07,25403.18,25.1
375,122.831,44.401,3,0.541,0.78,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1282.36,1.0
376,125.303,47.15,2,0.296,0.562,mixed_use,residential,repair,714.745,5.361,0.357,3.574,57497.0,36.2
376,125.303,47.15,2,0.296,0.562,mixed_use,residential,rebuild,2144.234,44.672,2.68,17.869,195901.21,130.0
376,125.303,47.15,2,0.296,0.562,mixed_use,residential,demolish,357.372,0.0,0.0,14.295,27221.86,24.8
376,125.303,47.15,2,0.296,0.562,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1362.8,1.0
377,565.324,97.505,4,0.816,0.644,mixed_use,residential,repair,4166.946,31.252,2.083,20.835,299377.67,267.2
377,565.324,97.505,4,0.816,0.644,mixed_use,residential,rebuild,12500.837,260.434,15.626,104.174,1359383.21,971.0
377,565.324,97.505,4,0.816,0.644,mixed_use,residential,demolish,2083.473,0.0,0.0,83.339,186072.08,158.1
377,565.324,97.505,4,0.816,0.644,mixed_use,residential,defer,0.0,0.0,0.0,0.0,6055.75,1.0
378,15209.316,496.793,1,0.522,1.0,industrial,industrial,repair,81888.782,614.166,40.944,409.444,9305180.93,4749.8
378,15209.316,496.793,1,0.522,1.0,industrial,industrial,rebuild,245666.347,5118.049,307.083,2047.22,32252400.11,15814.6
378,15209.316,496.793,1,0.522,1.0,industrial,industrial,demolish,40944.391,0.0,0.0,1637.776,3731258.76,2323.2
378,15209.316,496.793,1,0.522,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,152093.16,1.0
379,7782.064,359.256,1,0.529,1.0,industrial,industrial,repair,42033.574,315.252,21.017,210.168,4201381.31,2382.7
379,7782.064,359.256,1,0.529,1.0,industrial,industrial,rebuild,126100.721,2627.098,157.626,1050.839,16891216.7,7356.1
379,7782.064,359.256,1,0.529,1.0,industrial,industrial,demolish,21016.787,0.0,0.0,840.671,1818870.61,1352.9
379,7782.064,359.256,1,0.529,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,77820.64,1.0
380,2106.337,186.9,2,0.293,0.93,historical,cultural,repair,10656.696,79.925,5.328,53.283,1661142.63,591.2
380,2106.337,186.9,2,0.293,0.93,historical,cultural,rebuild,31970.087,666.043,39.963,266.417,6057652.35,2068.5
380,2106.337,186.9,2,0.293,0.93,historical,cultural,demolish,5328.348,0.0,0.0,213.134,700838.95,320.7
380,2106.337,186.9,2,0.293,0.93,historical,cultural,defer,0.0,0.0,0.0,0.0,21358.26,1.0
381,203.616,57.612,2,0.671,0.603,mixed_use,residential,repair,1366.154,10.246,0.683,6.831,104299.03,78.2
381,203.616,57.612,2,0.671,0.603,mixed_use,residential,rebuild,4098.462,85.385,5.123,34.154,407224.28,233.1
381,203.616,57.612,2,0.671,0.603,mixed_use,residential,demolish,683.077,0.0,0.0,27.323,52602.48,48.7
381,203.616,57.612,2,0.671,0.603,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2197.83,1.0
382,1710.675,172.141,10,0.232,0.788,commercial,commercial,repair,10467.01,78.503,5.234,52.335,976796.89,487.4
382,1710.675,172.141,10,0.232,0.788,commercial,commercial,rebuild,31401.03,654.188,39.251,261.675,3467240.18,1863.7
382,1710.675,172.141,10,0.232,0.788,commercial,commercial,demolish,5233.505,0.0,0.0,209.34,431709.74,325.1
382,1710.675,172.141,10,0.232,0.788,commercial,commercial,defer,0.0,0.0,0.0,0.0,17832.08,1.0
383,672.948,103.848,4,0.05,0.876,historical,cultural,repair,3182.162,23.866,1.591,15.911,361806.18,151.7
383,672.948,103.848,4,0.05,0.876,historical,cultural,rebuild,9546.485,198.885,11.933,79.554,1726904.75,472.1
383,672.948,103.848,4,0.05,0.876,historical,cultural,demolish,1591.081,0.0,0.0,63.643,189756.24,85.8
383,672.948,103.848,4,0.05,0.876,historical,cultural,defer,0.0,0.0,0.0,0.0,6896.37,1.0
384,3493.186,239.012,1,0.576,0.828,industrial,industrial,repair,20431.928,153.239,10.216,102.16,2131098.38,1240.0
384,3493.186,239.012,1,0.576,0.828,industrial,industrial,rebuild,61295.784,1276.995,76.62,510.798,8335696.58,3684.3
384,3493.186,239.012,1,0.576,0.828,industrial,industrial,demolish,10215.964,0.0,0.0,408.639,953993.28,704.5
384,3493.186,239.012,1,0.576,0.828,industrial,industrial,defer,0.0,0.0,0.0,0.0,36133.52,1.0
385,690.247,105.116,1,0.485,0.634,mixed_use,residential,repair,4121.566,30.912,2.061,20.608,340092.86,242.9
385,690.247,105.116,1,0.485,0.634,mixed_use,residential,rebuild,12364.697,257.598,15.456,103.039,1215614.12,783.5
385,690.247,105.116,1,0.485,0.634,mixed_use,residential,demolish,2060.783,0.0,0.0,82.431,156754.93,154.4
385,690.247,105.116,1,0.485,0.634,mixed_use,residential,defer,0.0,0.0,0.0,0.0,7407.73,1.0
386,2095.556,185.706,8,0.101,0.73,commercial,commercial,repair,11676.371,87.573,5.838,58.382,913144.93,567.4
386,2095.556,185.706,8,0.101,0.73,commercial,commercial,rebuild,35029.114,729.773,43.786,291.909,3665759.29,1901.3
386,2095.556,185.706,8,0.101,0.73,commercial,commercial,demolish,5838.186,0.0,0.0,233.527,523613.62,397.9
386,2095.556,185.706,8,0.101,0.73,commercial,commercial,defer,0.0,0.0,0.0,0.0,22087.16,1.0
387,2329.66,196.473,2,0.263,0.738,commercial,commercial,repair,12367.408,92.756,6.184,61.837,1212891.34,716.3
387,2329.66,196.473,2,0.263,0.738,commercial,commercial,rebuild,37102.224,772.963,46.378,309.185,4965233.48,1876.2
387,2329.66,196.473,2,0.263,0.738,commercial,commercial,demolish,6183.704,0.0,0.0,247.348,559801.83,464.6
387,2329.66,196.473,2,0.263,0.738,commercial,commercial,defer,0.0,0.0,0.0,0.0,24517.34,1.0
388,5190.334,319.229,1,0.829,1.0,industrial,industrial,repair,31865.225,238.989,15.933,159.326,3642597.93,1643.0
388,5190.334,319.229,1,0.829,1.0,industrial,industrial,rebuild,95595.675,1991.577,119.495,796.631,13023203.34,5088.1
388,5190.334,319.229,1,0.829,1.0,industrial,industrial,demolish,15932.613,0.0,0.0,637.305,1494518.78,1026.1
388,5190.334,319.229,1,0.829,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,51903.34,1.0
389,2137.03,188.114,6,0.659,0.951,commercial,commercial,repair,13952.505,104.644,6.976,69.763,1398554.22,819.5
389,2137.03,188.114,6,0.659,0.951,commercial,commercial,rebuild,41857.514,872.032,52.322,348.813,5535160.29,2937.8
389,2137.03,188.114,6,0.659,0.951,commercial,commercial,demolish,6976.252,0.0,0.0,279.05,641977.99,487.5
389,2137.03,188.114,6,0.659,0.951,commercial,commercial,defer,0.0,0.0,0.0,0.0,21579.73,1.0
390,1850.404,172.092,4,0.121,0.683,mixed_use,public,repair,9701.783,72.763,4.851,48.509,811753.8,480.1
390,1850.404,172.092,4,0.121,0.683,mixed_use,public,rebuild,29105.348,606.361,36.382,242.545,3076473.95,1613.5
390,1850.404,172.092,4,0.121,0.683,mixed_use,public,demolish,4850.891,0.0,0.0,194.036,433297.07,291.0
390,1850.404,172.092,4,0.121,0.683,mixed_use,public,defer,0.0,0.0,0.0,0.0,19677.2,1.0
391,864.945,120.05,2,0.395,0.599,mixed_use,residential,repair,5124.431,38.433,2.562,25.622,353251.56,247.9
391,864.945,120.05,2,0.395,0.599,mixed_use,residential,rebuild,15373.293,320.277,19.217,128.111,1436935.76,943.7
391,864.945,120.05,2,0.395,0.599,mixed_use,residential,demolish,2562.215,0.0,0.0,102.489,199545.14,153.7
391,864.945,120.05,2,0.395,0.599,mixed_use,residential,defer,0.0,0.0,0.0,0.0,9343.14,1.0
392,3589.2,253.364,2,0.463,1.0,mixed_use,public,repair,19262.375,144.468,9.631,96.312,1734302.12,1049.7
392,3589.2,253.364,2,0.463,1.0,mixed_use,public,rebuild,57787.125,1203.898,72.234,481.559,6478643.07,3671.0
392,3589.2,253.364,2,0.463,1.0,mixed_use,public,demolish,9631.187,0.0,0.0,385.247,816559.56,601.9
392,3589.2,253.364,2,0.463,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,35892.0,1.0
393,2472.752,205.436,1,0.298,1.0,industrial,industrial,repair,11951.008,89.633,5.976,59.755,1167146.25,673.9
393,2472.752,205.436,1,0.298,1.0,industrial,industrial,rebuild,35853.025,746.938,44.816,298.775,4333068.58,2127.5
393,2472.752,205.436,1,0.298,1.0,industrial,industrial,demolish,5975.504,0.0,0.0,239.02,648424.48,425.1
393,2472.752,205.436,1,0.298,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,24727.52,1.0
394,1954.909,209.375,1,0.345,1.0,mixed_use,public,repair,9674.258,72.557,4.837,48.371,863539.58,440.3
394,1954.909,209.375,1,0.345,1.0,mixed_use,public,rebuild,29022.775,604.641,36.278,241.856,3304902.09,1602.6
394,1954.909,209.375,1,0.345,1.0,mixed_use,public,demolish,4837.129,0.0,0.0,193.485,356777.96,272.8
394,1954.909,209.375,1,0.345,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,19549.09,1.0
395,79.606,35.847,7,0.094,0.959,mixed_use,residential,repair,400.922,3.007,0.2,2.005,26811.06,17.0
395,79.606,35.847,7,0.094,0.959,mixed_use,residential,rebuild,1202.766,25.058,1.503,10.023,108112.5,67.3
395,79.606,35.847,7,0.094,0.959,mixed_use,residential,demolish,200.461,0.0,0.0,8.018,12919.16,10.8
395,79.606,35.847,7,0.094,0.959,mixed_use,residential,defer,0.0,0.0,0.0,0.0,802.59,1.0
396,713.016,110.637,4,0.271,0.949,public,public,repair,3712.496,27.844,1.856,18.562,406336.95,192.5
396,713.016,110.637,4,0.271,0.949,public,public,rebuild,11137.489,232.031,13.922,92.812,1434929.89,735.6
396,713.016,110.637,4,0.271,0.949,public,public,demolish,1856.248,0.0,0.0,74.25,181112.86,124.2
396,713.016,110.637,4,0.271,0.949,public,public,defer,0.0,0.0,0.0,0.0,7202.89,1.0
397,224.089,63.542,5,0.559,0.996,residential,residential,repair,1348.503,10.114,0.674,6.743,91391.66,70.8
397,224.089,63.542,5,0.559,0.996,residential,residential,rebuild,4045.51,84.281,5.057,33.713,374446.56,226.1
397,224.089,63.542,5,0.559,0.996,residential,residential,demolish,674.252,0.0,0.0,26.97,41917.57,49.7
397,224.089,63.542,5,0.559,0.996,residential,residential,defer,0.0,0.0,0.0,0.0,2242.68,1.0
398,339.734,75.391,3,0.091,0.96,mixed_use,residential,repair,1562.188,11.716,0.781,7.811,99313.05,86.2
398,339.734,75.391,3,0.091,0.96,mixed_use,residential,rebuild,4686.563,97.637,5.858,39.055,410802.45,239.3
398,339.734,75.391,3,0.091,0.96,mixed_use,residential,demolish,781.094,0.0,0.0,31.244,52809.34,53.6
398,339.734,75.391,3,0.091,0.96,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3424.52,1.0
399,719.577,110.453,3,0.731,1.0,mixed_use,public,repair,4451.289,33.385,2.226,22.256,456014.82,261.3
399,719.577,110.453,3,0.731,1.0,mixed_use,public,rebuild,13353.867,278.206,16.692,111.282,1673478.23,760.1
399,719.577,110.453,3,0.731,1.0,mixed_use,public,demolish,2225.644,0.0,0.0,89.026,206026.33,166.1
399,719.577,110.453,3,0.731,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,7195.77,1.0
400,1128.637,158.978,6,0.439,1.0,mixed_use,commercial,repair,6559.232,49.194,3.28,32.796,617131.0,350.2
400,1128.637,158.978,6,0.439,1.0,mixed_use,commercial,rebuild,19677.696,409.952,24.597,163.981,2344108.69,989.4
400,1128.637,158.978,6,0.439,1.0,mixed_use,commercial,demolish,3279.616,0.0,0.0,131.185,272843.42,198.6
400,1128.637,158.978,6,0.439,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,11286.37,1.0
401,929.295,122.004,5,0.656,0.966,residential,residential,repair,5897.146,44.229,2.949,29.486,385444.19,367.6
401,929.295,122.004,5,0.656,0.966,residential,residential,rebuild,17691.437,368.572,22.114,147.429,1589490.04,1016.7
401,929.295,122.004,5,0.656,0.966,residential,residential,demolish,2948.573,0.0,0.0,117.943,191564.78,176.0
401,929.295,122.004,5,0.656,0.966,residential,residential,defer,0.0,0.0,0.0,0.0,9356.14,1.0
402,4545.662,284.65,1,0.246,1.0,industrial,industrial,repair,21388.067,160.411,10.694,106.94,2212486.14,1126.1
402,4545.662,284.65,1,0.246,1.0,industrial,industrial,rebuild,64164.201,1336.754,80.205,534.702,7084684.06,3379.5
402,4545.662,284.65,1,0.246,1.0,industrial,industrial,demolish,10694.034,0.0,0.0,427.761,952711.79,691.7
402,4545.662,284.65,1,0.246,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,45456.62,1.0
403,534.931,92.692,2,0.194,1.0,residential,residential,repair,2508.227,18.812,1.254,12.541,172251.72,135.2
403,534.931,92.692,2,0.194,1.0,residential,residential,rebuild,7524.682,156.764,9.406,62.706,616545.89,432.0
403,534.931,92.692,2,0.194,1.0,residential,residential,demolish,1254.114,0.0,0.0,50.165,77853.42,87.0
403,534.931,92.692,2,0.194,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,5349.31,1.0
404,4964.968,286.899,1,0.102,1.0,industrial,industrial,repair,21602.179,162.016,10.801,108.011,2097467.14,1008.6
404,4964.968,286.899,1,0.102,1.0,industrial,industrial,rebuild,64806.536,1350.136,81.008,540.054,8222177.39,3983.5
404,4964.968,286.899,1,0.102,1.0,industrial,industrial,demolish,10801.089,0.0,0.0,432.044,889138.91,657.6
404,4964.968,286.899,1,0.102,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,49649.68,1.0
405,290.855,70.113,2,0.795,0.992,mixed_use,residential,repair,1809.342,13.57,0.905,9.047,129122.88,108.7
405,290.855,70.113,2,0.795,0.992,mixed_use,residential,rebuild,5428.026,113.084,6.785,45.234,619154.03,290.5
405,290.855,70.113,2,0.795,0.992,mixed_use,residential,demolish,904.671,0.0,0.0,36.187,70283.62,63.6
405,290.855,70.113,2,0.795,0.992,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2913.2,1.0
406,867.171,117.852,4,0.422,1.0,residential,residential,repair,4781.65,35.862,2.391,23.908,321694.86,268.3
406,867.171,117.852,4,0.422,1.0,residential,residential,rebuild,14344.951,298.853,17.931,119.541,1205530.17,808.3
406,867.171,117.852,4,0.422,1.0,residential,residential,demolish,2390.825,0.0,0.0,95.633,156508.2,136.3
406,867.171,117.852,4,0.422,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,8671.71,1.0
407,3489.173,236.464,1,0.083,1.0,historical,cultural,repair,15018.029,112.635,7.509,75.09,2073387.44,798.8
407,3489.173,236.464,1,0.083,1.0,historical,cultural,rebuild,45054.086,938.627,56.318,375.451,7429581.14,2704.5
407,3489.173,236.464,1,0.083,1.0,historical,cultural,demolish,7509.014,0.0,0.0,300.361,902033.18,426.1
407,3489.173,236.464,1,0.083,1.0,historical,cultural,defer,0.0,0.0,0.0,0.0,34891.73,1.0
408,583.505,101.373,6,0.114,0.96,residential,residential,repair,2907.865,21.809,1.454,14.539,196962.43,156.1
408,583.505,101.373,6,0.114,0.96,residential,residential,rebuild,8723.595,181.742,10.904,72.697,592903.02,496.6
408,583.505,101.373,6,0.114,0.96,residential,residential,demolish,1453.933,0.0,0.0,58.157,83950.58,103.5
408,583.505,101.373,6,0.114,0.96,residential,residential,defer,0.0,0.0,0.0,0.0,5881.73,1.0
409,341.679,74.5,2,0.309,0.99,mixed_use,residential,repair,1707.064,12.803,0.854,8.535,122315.4,93.3
409,341.679,74.5,2,0.309,0.99,mixed_use,residential,rebuild,5121.193,106.692,6.401,42.677,546094.51,304.0
409,341.679,74.5,2,0.309,0.99,mixed_use,residential,demolish,853.532,0.0,0.0,34.141,64106.5,48.9
409,341.679,74.5,2,0.309,0.99,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3423.62,1.0
410,719.193,107.63,2,0.587,1.0,mixed_use,residential,repair,4084.47,30.634,2.042,20.422,302598.09,220.7
410,719.193,107.63,2,0.587,1.0,mixed_use,residential,rebuild,12253.409,255.279,15.317,102.112,1102168.11,790.0
410,719.193,107.63,2,0.587,1.0,mixed_use,residential,demolish,2042.235,0.0,0.0,81.689,147341.03,133.7
410,719.193,107.63,2,0.587,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,7191.93,1.0
411,1883.55,173.672,2,0.061,0.973,public,public,repair,8277.944,62.085,4.139,41.39,762210.78,391.2
411,1883.55,173.672,2,0.061,0.973,public,public,rebuild,24833.831,517.371,31.042,206.949,3047087.84,1131.0
411,1883.55,173.672,2,0.061,0.973,public,public,demolish,4138.972,0.0,0.0,165.559,408597.65,265.8
411,1883.55,173.672,2,0.061,0.973,public,public,defer,0.0,0.0,0.0,0.0,18937.21,1.0
412,379.838,89.005,4,0.145,1.0,mixed_use,residential,repair,1816.689,13.625,0.908,9.083,119206.07,90.7
412,379.838,89.005,4,0.145,1.0,mixed_use,residential,rebuild,5450.068,113.543,6.813,45.417,544072.67,294.9
412,379.838,89.005,4,0.145,1.0,mixed_use,residential,demolish,908.345,0.0,0.0,36.334,62469.8,46.7
412,379.838,89.005,4,0.145,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3798.38,1.0
413,6337.028,319.322,1,0.06,1.0,industrial,industrial,repair,26917.16,201.879,13.459,134.586,2426166.06,1355.8
413,6337.028,319.322,1,0.06,1.0,industrial,industrial,rebuild,80751.48,1682.323,100.939,672.929,8801356.65,5342.1
413,6337.028,319.322,1,0.06,1.0,industrial,industrial,demolish,13458.58,0.0,0.0,538.343,1198459.42,719.5
413,6337.028,319.322,1,0.06,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,63370.28,1.0
414,824.661,114.92,1,0.71,1.0,public,cultural,repair,4821.463,36.161,2.411,24.107,576382.23,239.3
414,824.661,114.92,1,0.71,1.0,public,cultural,rebuild,14464.389,301.341,18.08,120.537,2309608.95,881.3
414,824.661,114.92,1,0.71,1.0,public,cultural,demolish,2410.732,0.0,0.0,96.429,287736.96,168.9
414,824.661,114.92,1,0.71,1.0,public,cultural,defer,0.0,0.0,0.0,0.0,8246.61,1.0
415,1248.313,167.771,5,0.336,0.854,commercial,commercial,repair,7094.797,53.211,3.547,35.474,597269.17,389.5
415,1248.313,167.771,5,0.336,0.854,commercial,commercial,rebuild,21284.39,443.425,26.605,177.37,2559639.3,1227.0
415,1248.313,167.771,5,0.336,0.854,commercial,commercial,demolish,3547.398,0.0,0.0,141.896,290688.15,222.3
415,1248.313,167.771,5,0.336,0.854,commercial,commercial,defer,0.0,0.0,0.0,0.0,12847.64,1.0
416,1654.156,163.143,10,0.191,1.0,commercial,commercial,repair,9218.611,69.14,4.609,46.093,804892.47,538.9
416,1654.156,163.143,10,0.191,1.0,commercial,commercial,rebuild,27655.834,576.163,34.57,230.465,3011161.69,1691.5
416,1654.156,163.143,10,0.191,1.0,commercial,commercial,demolish,4609.306,0.0,0.0,184.372,347340.24,287.6
416,1654.156,163.143,10,0.191,1.0,commercial,commercial,defer,0.0,0.0,0.0,0.0,16541.56,1.0
417,846.706,119.377,1,0.349,0.743,mixed_use,commercial,repair,4576.074,34.321,2.288,22.88,383606.73,216.5
417,846.706,119.377,1,0.349,0.743,mixed_use,commercial,rebuild,13728.222,286.005,17.16,114.402,1615847.69,733.5
417,846.706,119.377,1,0.349,0.743,mixed_use,commercial,demolish,2288.037,0.0,0.0,91.521,197992.41,147.9
417,846.706,119.377,1,0.349,0.743,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,8902.27,1.0
418,5200.976,350.422,1,0.705,0.864,industrial,industrial,repair,31788.431,238.413,15.894,158.942,3648957.21,1944.2
418,5200.976,350.422,1,0.705,0.864,industrial,industrial,rebuild,95365.294,1986.777,119.207,794.711,11924891.85,6238.2
418,5200.976,350.422,1,0.705,0.864,industrial,industrial,demolish,15894.216,0.0,0.0,635.769,1508041.56,955.6
418,5200.976,350.422,1,0.705,0.864,industrial,industrial,defer,0.0,0.0,0.0,0.0,53424.43,1.0
419,3267.315,228.688,10,0.112,0.947,mixed_use,commercial,repair,17757.801,133.184,8.879,88.789,1464408.72,1020.3
419,3267.315,228.688,10,0.112,0.947,mixed_use,commercial,rebuild,53273.402,1109.863,66.592,443.945,5804358.98,2844.3
419,3267.315,228.688,10,0.112,0.947,mixed_use,commercial,demolish,8878.9,0.0,0.0,355.156,636856.72,534.3
419,3267.315,228.688,10,0.112,0.947,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,33019.49,1.0
420,1408.09,151.78,5,0.694,0.843,mixed_use,commercial,repair,9468.054,71.01,4.734,47.34,921383.97,459.9
420,1408.09,151.78,5,0.694,0.843,mixed_use,commercial,rebuild,28404.162,591.753,35.505,236.701,3081293.05,1802.7
420,1408.09,151.78,5,0.694,0.843,mixed_use,commercial,demolish,4734.027,0.0,0.0,189.361,400904.26,306.9
420,1408.09,151.78,5,0.694,0.843,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,14523.04,1.0
421,174.67,53.147,3,0.072,0.857,mixed_use,residential,repair,822.743,6.171,0.411,4.114,54585.79,40.9
421,174.67,53.147,3,0.072,0.857,mixed_use,residential,rebuild,2468.23,51.421,3.085,20.569,230654.37,141.5
421,174.67,53.147,3,0.072,0.857,mixed_use,residential,demolish,411.372,0.0,0.0,16.455,27839.23,24.8
421,174.67,53.147,3,0.072,0.857,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1796.66,1.0
422,635.374,101.808,6,0.433,0.717,commercial,commercial,repair,4046.75,30.351,2.023,20.234,400917.01,224.6
422,635.374,101.808,6,0.433,0.717,commercial,commercial,rebuild,12140.249,252.922,15.175,101.169,1488547.54,912.9
422,635.374,101.808,6,0.433,0.717,commercial,commercial,demolish,2023.375,0.0,0.0,80.935,189673.4,162.8
422,635.374,101.808,6,0.433,0.717,commercial,commercial,defer,0.0,0.0,0.0,0.0,6713.36,1.0
423,188.059,54.895,3,0.52,0.596,residential,residential,repair,1210.973,9.082,0.605,6.055,84949.17,65.1
423,188.059,54.895,3,0.52,0.596,residential,residential,rebuild,3632.918,75.686,4.541,30.274,325955.23,241.6
423,188.059,54.895,3,0.52,0.596,residential,residential,demolish,605.486,0.0,0.0,24.219,45678.4,44.8
423,188.059,54.895,3,0.52,0.596,residential,residential,defer,0.0,0.0,0.0,0.0,2032.54,1.0
424,84.619,36.801,3,0.21,0.576,mixed_use,residential,repair,470.509,3.529,0.235,2.353,35967.12,26.0
424,84.619,36.801,3,0.21,0.576,mixed_use,residential,rebuild,1411.527,29.407,1.764,11.763,129140.69,81.4
424,84.619,36.801,3,0.21,0.576,mixed_use,residential,demolish,235.254,0.0,0.0,9.41,15842.25,15.4
424,84.619,36.801,3,0.21,0.576,mixed_use,residential,defer,0.0,0.0,0.0,0.0,917.95,1.0
425,776.086,111.434,4,0.635,1.0,mixed_use,public,repair,4715.809,35.369,2.358,23.579,437865.49,259.4
425,776.086,111.434,4,0.635,1.0,mixed_use,public,rebuild,14147.427,294.738,17.684,117.895,1742565.53,855.6
425,776.086,111.434,4,0.635,1.0,mixed_use,public,demolish,2357.904,0.0,0.0,94.316,201931.76,160.2
425,776.086,111.434,4,0.635,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,7760.86,1.0
426,483.729,89.05,4,0.298,0.877,residential,residential,repair,2616.978,19.627,1.308,13.085,179400.37,151.2
426,483.729,89.05,4,0.298,0.877,residential,residential,rebuild,7850.934,163.561,9.814,65.424,638472.26,425.1
426,483.729,89.05,4,0.298,0.877,residential,residential,demolish,1308.489,0.0,0.0,52.34,74410.68,85.0
426,483.729,89.05,4,0.298,0.877,residential,residential,defer,0.0,0.0,0.0,0.0,4956.29,1.0
427,1754.055,175.447,2,0.965,0.543,public,cultural,repair,13493.167,101.199,6.747,67.466,1945587.87,761.0
427,1754.055,175.447,2,0.965,0.543,public,cultural,rebuild,40479.501,843.323,50.599,337.329,7203130.98,2781.3
427,1754.055,175.447,2,0.965,0.543,public,cultural,demolish,6746.584,0.0,0.0,269.863,848053.85,530.1
427,1754.055,175.447,2,0.965,0.543,public,cultural,defer,0.0,0.0,0.0,0.0,19143.76,1.0
428,2770.405,213.498,2,0.547,0.878,mixed_use,commercial,repair,16114.447,120.858,8.057,80.572,1402028.68,803.2
428,2770.405,213.498,2,0.547,0.878,mixed_use,commercial,rebuild,48343.341,1007.153,60.429,402.861,5346828.22,3122.3
428,2770.405,213.498,2,0.547,0.878,mixed_use,commercial,demolish,8057.223,0.0,0.0,322.289,671168.62,546.4
428,2770.405,213.498,2,0.547,0.878,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,28380.03,1.0
429,311.702,72.429,3,0.534,0.944,mixed_use,residential,repair,1804.444,13.533,0.902,9.022,138685.38,114.3
429,311.702,72.429,3,0.534,0.944,mixed_use,residential,rebuild,5413.332,112.778,6.767,45.111,457693.82,322.9
429,311.702,72.429,3,0.534,0.944,mixed_use,residential,demolish,902.222,0.0,0.0,36.089,73985.17,59.0
429,311.702,72.429,3,0.534,0.944,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3151.93,1.0
430,411.977,96.795,4,0.219,0.935,residential,residential,repair,2097.545,15.732,1.049,10.488,144600.68,118.8
430,411.977,96.795,4,0.219,0.935,residential,residential,rebuild,6292.635,131.097,7.866,52.439,500566.26,375.1
430,411.977,96.795,4,0.219,0.935,residential,residential,demolish,1048.773,0.0,0.0,41.951,61953.47,65.2
430,411.977,96.795,4,0.219,0.935,residential,residential,defer,0.0,0.0,0.0,0.0,4173.33,1.0
431,680.285,111.449,2,0.583,0.75,mixed_use,commercial,repair,4194.101,31.456,2.097,20.971,366326.68,232.3
431,680.285,111.449,2,0.583,0.75,mixed_use,commercial,rebuild,12582.303,262.131,15.728,104.853,1536830.65,704.1
431,680.285,111.449,2,0.583,0.75,mixed_use,commercial,demolish,2097.05,0.0,0.0,83.882,176146.24,152.3
